file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\state\internals\WindowStoreFetchTest.java,org.apache.kafka.streams.state.internals.WindowStoreFetchTest,class,23,24,1,23,31,1,0,53,20,0.8095238,0.16666667,0.16666667,9,3,4,5,0,0,4,0,0,0,21,4,1,20,0,0,4,0,16,180,9,5,7,4,0,14,31,59,17,59,2,1,1,1,110,1,0
C:\Users\abhi\Downloads\Kafka\kafka\generator\src\test\java\org\apache\kafka\message\MessageGeneratorTest.java,org.apache.kafka.message.MessageGeneratorTest,class,3,3,0,3,7,1,0,9,15,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,37,0,0,0,1,0,33,3,0,0,0,1,0,0,0,23,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\query\RangeQuery.java,org.apache.kafka.streams.query.RangeQuery,class,7,16,9,7,10,1,0,3,0,0.53333336,0.4722222,0.5833333,10,4,9,1,0,0,9,0,0,0,3,0,0,3,0,0,3,0,8,37,9,0,0,0,0,0,0,3,0,3,0,0,0,0,78,17,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\query\MultiVersionedKeyQuery.java,org.apache.kafka.streams.query.MultiVersionedKeyQuery,class,7,11,4,7,10,1,0,3,0,0.375,0.75,1,10,1,9,1,0,0,9,0,0,0,4,0,0,4,0,0,4,0,5,40,9,0,0,0,0,1,0,4,0,4,0,0,0,0,121,17,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\admin\RecordsToDelete.java,org.apache.kafka.clients.admin.RecordsToDelete,class,2,9,7,2,10,1,0,1,0,0,1,1,6,1,5,1,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,24,7,0,4,0,0,2,0,2,1,2,1,0,0,0,41,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\examples\src\main\java\org\apache\kafka\streams\examples\pageview\PageViewTypedDemo.java,org.apache.kafka.streams.examples.pageview.PageViewTypedDemo$JSONSerde,innerclass,9,9,0,9,10,1,0,2,13,0.6666667,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,0,35,6,0,2,2,0,2,0,1,0,1,1,0,0,0,53,9,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\Initializer.java,org.apache.kafka.streams.kstream.Initializer,interface,1,19,18,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorUtils.java,org.apache.kafka.connect.mirror.MirrorUtils,class,18,35,17,18,42,1,0,39,108,0.875,0.057142857,0.057142857,16,15,2,1,0,13,15,0,0,0,5,5,4,1,0,0,5,0,22,139,17,0,4,1,6,37,7,20,8,20,2,0,0,0,187,17,5
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\EmbeddedConnect.java,org.apache.kafka.connect.util.clusters.EmbeddedConnect$Anonymous4,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\generator\src\main\java\org\apache\kafka\message\JsonConverterGenerator.java,org.apache.kafka.message.JsonConverterGenerator,class,25,27,2,25,48,1,0,72,0,0.5090909,0.6666667,1,11,0,2,8,0,1,3,0,0,0,5,1,0,5,0,0,5,0,44,326,1,3,0,0,5,133,0,17,13,35,4,0,0,20,110,17,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\EmbeddedConnect.java,org.apache.kafka.connect.util.clusters.EmbeddedConnect$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerSinkTaskTest.java,org.apache.kafka.connect.runtime.WorkerSinkTaskTest,class,63,64,1,63,60,1,0,161,0,0.8241759,0.8314394,0.93939394,49,0,32,17,0,0,33,0,0,0,39,17,1,38,0,0,18,0,42,1147,30,5,4,1,1,234,317,143,33,181,2,1,0,41,269,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\EmbeddedConnect.java,org.apache.kafka.connect.util.clusters.EmbeddedConnect$Anonymous3,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\EmbeddedConnect.java,org.apache.kafka.connect.util.clusters.EmbeddedConnect$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\errors\DefaultProductionExceptionHandler.java,org.apache.kafka.streams.errors.DefaultProductionExceptionHandler,class,3,3,0,3,2,1,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,org.apache.kafka.controller.metrics.ControllerMetadataMetrics$Anonymous4,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,org.apache.kafka.controller.metrics.ControllerMetadataMetrics$Anonymous5,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\main\java\org\apache\kafka\tools\VerifiableProducer.java,org.apache.kafka.tools.VerifiableProducer$PrintInfoCallback,innerclass,5,5,0,5,3,1,0,1,0,0,1,1,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,19,0,0,1,0,0,0,0,2,0,2,2,0,0,0,26,2,0
C:\Users\abhi\Downloads\Kafka\kafka\generator\src\main\java\org\apache\kafka\message\StructRegistry.java,org.apache.kafka.message.StructRegistry,class,11,17,6,11,24,1,0,28,0,0.375,0.5714286,0.71428573,8,0,0,1,0,7,7,0,0,0,2,0,0,2,0,0,2,0,1,114,7,2,3,0,0,15,0,15,7,12,4,1,1,0,73,16,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,org.apache.kafka.controller.metrics.ControllerMetadataMetrics$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\network\Selector.java,org.apache.kafka.common.network.Selector$DelayedAuthenticationFailureClose,innerclass,3,3,0,3,5,1,0,3,0,0.22222222,1,1,3,0,3,0,0,0,3,0,2,0,3,0,0,3,0,0,2,0,0,19,1,0,0,0,1,1,2,4,2,3,1,0,0,0,62,2,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,org.apache.kafka.controller.metrics.ControllerMetadataMetrics$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\integration\PurgeRepartitionTopicIntegrationTest.java,org.apache.kafka.streams.integration.PurgeRepartitionTopicIntegrationTest,class,20,20,0,20,10,1,0,25,0,0.6,0.8,1,5,2,5,0,0,0,5,0,0,0,10,9,1,9,0,0,8,0,5,109,0,1,2,0,0,12,14,16,5,18,1,1,3,2,79,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,org.apache.kafka.controller.metrics.ControllerMetadataMetrics$Anonymous8,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,org.apache.kafka.controller.metrics.ControllerMetadataMetrics$Anonymous9,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,org.apache.kafka.controller.metrics.ControllerMetadataMetrics$Anonymous6,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,org.apache.kafka.controller.metrics.ControllerMetadataMetrics$Anonymous7,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\storage\src\test\java\org\apache\kafka\tiered\storage\integration\DeleteSegmentsByRetentionTimeTest.java,org.apache.kafka.tiered.storage.integration.DeleteSegmentsByRetentionTimeTest,class,1,1,0,1,1,4,0,1,0,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,17,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\QuorumController.java,org.apache.kafka.controller.QuorumController$ControllerWriteEvent$Anonymous1,anonymous,3,3,0,3,3,1,0,11,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,1,1,0,1,0,3,2,5,4,5,2,0,0,0,27,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\security\kerberos\NoMatchingRule.java,org.apache.kafka.common.security.kerberos.NoMatchingRule,class,0,2,2,0,1,4,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ValueAndTimestampSerializer.java,org.apache.kafka.streams.state.internals.ValueAndTimestampSerializer,class,8,11,3,8,21,1,0,17,25,0.55,0.47619048,0.47619048,10,4,6,3,0,1,7,0,0,0,2,0,1,1,0,0,2,0,8,70,14,1,8,0,0,0,2,6,1,6,2,0,0,0,42,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\LoggersTest.java,org.apache.kafka.connect.runtime.LoggersTest,class,13,14,1,13,8,2,0,16,22,0.6875,0.14285715,0.14285715,8,0,7,1,0,0,7,0,0,0,2,1,0,2,0,0,1,0,3,142,1,0,0,0,0,49,7,50,2,42,0,1,1,2,52,1,0
C:\Users\abhi\Downloads\Kafka\kafka\server-common\src\test\java\org\apache\kafka\timeline\BaseHashTableTest.java,org.apache.kafka.timeline.BaseHashTableTest$Foo,innerclass,0,0,0,0,3,1,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,1,0,0,0,0,0,0,0,6,8,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\state\TimestampedKeyValueStore.java,org.apache.kafka.streams.state.TimestampedKeyValueStore,interface,4,14,10,4,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\Stage.java,org.apache.kafka.connect.runtime.errors.Stage,enum,0,3,3,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\clients\admin\MockAdminClient.java,org.apache.kafka.clients.admin.MockAdminClient$TopicMetadata,innerclass,2,2,0,2,2,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,7,0,1,0,0,6,4,0,1,18,0,0,1,0,0,0,1,7,0,7,0,0,0,0,21,26,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\internals\KTableAggregate.java,org.apache.kafka.streams.kstream.internals.KTableAggregate,class,11,12,1,11,4,1,0,0,4,0.7,0.16666667,0.16666667,4,0,3,0,0,1,4,0,0,0,5,0,0,5,0,0,4,0,0,68,3,0,0,0,0,0,0,6,0,5,0,0,1,0,20,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\internals\suppress\NamedSuppressed.java,org.apache.kafka.streams.kstream.internals.suppress.NamedSuppressed,interface,2,5,3,2,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\abhi\Downloads\Kafka\kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\Group.java,org.apache.kafka.coordinator.group.Group$GroupType,enum,1,1,0,1,5,1,0,7,0,0.16666667,1,1,3,1,2,0,0,1,3,0,0,0,2,1,0,2,0,0,2,0,4,16,3,0,2,0,0,3,0,3,0,4,1,0,0,1,41,0,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\tests\StreamsOptimizedTest.java,org.apache.kafka.streams.tests.StreamsOptimizedTest,class,7,7,0,7,6,1,0,50,1,0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,64,1,1,2,0,0,21,6,22,5,40,2,0,0,11,76,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\common\serialization\ListDeserializerTest.java,org.apache.kafka.common.serialization.ListDeserializerTest,class,9,9,0,9,18,1,0,13,0,0.2962963,1,1,18,0,18,0,0,0,18,0,0,0,3,0,0,3,0,0,3,0,0,121,0,0,0,0,0,52,0,23,16,23,0,0,1,14,70,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,org.apache.kafka.controller.metrics.ControllerMetadataMetrics$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\metrics\Quota.java,org.apache.kafka.common.metrics.Quota,class,1,5,4,1,17,1,0,0,0,0.33333334,0.5555556,0.5833333,9,2,9,0,0,0,9,0,0,0,2,0,0,2,0,0,2,0,0,39,10,0,3,0,7,2,4,7,5,5,1,0,0,0,24,17,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\integration\StoreQuerySuite.java,org.apache.kafka.streams.integration.StoreQuerySuite,class,10,10,0,10,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0
C:\Users\abhi\Downloads\Kafka\kafka\raft\src\main\java\org\apache\kafka\raft\internals\BatchMemoryPool.java,org.apache.kafka.raft.internals.BatchMemoryPool,class,1,4,3,1,11,1,0,9,1,0.4857143,0.47619048,0.47619048,7,0,7,0,0,0,7,0,0,0,5,0,0,5,0,0,4,0,1,72,4,0,2,4,0,3,2,8,3,6,2,0,0,0,94,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\clients\consumer\ConsumerPartitionAssignorTest.java,org.apache.kafka.clients.consumer.ConsumerPartitionAssignorTest$TestConsumerPartitionAssignor,innerclass,6,6,0,6,3,1,0,1,3,0.6666667,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,2,0,1,0,0,0,0,16,9,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\processor\internals\assignment\StandbyTaskAssignorFactoryTest.java,org.apache.kafka.streams.processor.internals.assignment.StandbyTaskAssignorFactoryTest,class,16,17,1,16,10,1,0,16,4,0.71428573,0.5,0.5,5,2,4,1,0,0,4,0,0,0,7,4,2,5,0,0,4,0,5,53,2,0,5,0,0,2,7,10,0,9,1,0,1,0,68,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\processor\internals\TaskMetadataImplTest.java,org.apache.kafka.streams.processor.internals.TaskMetadataImplTest,class,7,8,1,7,12,1,0,16,0,0.4875,1,1,10,2,8,2,0,0,8,0,0,0,8,7,7,1,0,0,7,0,5,66,4,0,0,2,0,2,15,14,0,14,1,0,0,0,74,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\LogReplayTracker.java,org.apache.kafka.controller.LogReplayTracker,class,4,8,4,4,4,1,0,2,0,0.5,1,1,4,0,0,1,0,3,3,0,0,0,2,0,0,2,0,0,1,0,0,28,1,0,0,0,0,0,0,3,0,2,0,0,1,0,42,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\internals\graph\WindowedStreamProcessorNode.java,org.apache.kafka.streams.kstream.internals.graph.WindowedStreamProcessorNode,class,4,6,2,4,2,3,0,2,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,3,0,1,2,1,0,0,0,0,17,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\internals\KStreamFlatMap.java,org.apache.kafka.streams.kstream.internals.KStreamFlatMap,class,10,12,2,10,2,2,0,0,1,0.5,0,0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,18,1,0,0,0,0,0,0,1,0,1,0,0,1,0,9,0,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\kstream\internals\SlidingWindowedCogroupedKStreamImplTest.java,org.apache.kafka.streams.kstream.internals.SlidingWindowedCogroupedKStreamImplTest,class,21,22,1,21,13,1,0,31,0,0.71153843,0.75757575,1,13,0,12,1,0,0,12,0,0,0,8,4,0,8,0,0,6,0,6,120,0,0,0,2,0,113,90,28,1,27,1,0,0,8,94,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\kstream\internals\SessionWindowTest.java,org.apache.kafka.streams.kstream.internals.SessionWindowTest,class,3,3,0,3,7,1,0,4,0,0.35714287,1,1,7,0,7,0,0,0,7,0,0,0,4,0,0,4,0,0,4,0,0,57,0,0,0,0,0,0,52,4,24,4,0,0,0,1,30,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\common\protocol\ByteBufferAccessorTest.java,org.apache.kafka.common.protocol.ByteBufferAccessorTest,class,3,3,0,3,2,1,0,12,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,4,11,8,0,8,0,0,0,2,18,1,0
C:\Users\abhi\Downloads\Kafka\kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\runtime\InMemoryPartitionWriter.java,org.apache.kafka.coordinator.group.runtime.InMemoryPartitionWriter,class,11,14,3,11,12,3,0,18,37,0.75,0.083333336,0.083333336,10,0,9,1,0,0,9,0,0,0,2,0,0,2,0,0,2,0,3,172,5,0,0,7,0,0,1,13,0,13,2,0,4,4,42,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\storage\KafkaOffsetBackingStore.java,org.apache.kafka.connect.storage.KafkaOffsetBackingStore$Anonymous3,anonymous,0,0,0,0,2,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,0,1,1,0,0,0,8,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\storage\KafkaOffsetBackingStore.java,org.apache.kafka.connect.storage.KafkaOffsetBackingStore$Anonymous1,anonymous,4,4,0,4,1,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,1,0,0,0,1,5,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\storage\KafkaOffsetBackingStore.java,org.apache.kafka.connect.storage.KafkaOffsetBackingStore$Anonymous2,anonymous,4,4,0,4,1,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,1,0,0,0,1,5,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\GroupCoordinatorService.java,org.apache.kafka.coordinator.group.GroupCoordinatorService$Builder,innerclass,18,18,0,18,15,1,0,15,14,0.75,0.25,1,8,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,2,0,3,53,7,0,7,0,0,10,0,13,0,13,1,0,0,1,41,9,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\metadata\authorizer\StandardAuthorizerData.java,org.apache.kafka.metadata.authorizer.StandardAuthorizerData$MatchingAclRule,innerclass,3,3,0,3,3,1,0,0,0,0.33333334,0,0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,2,0,2,1,2,0,0,0,0,10,10,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\admin\ListClientMetricsResourcesResult.java,org.apache.kafka.clients.admin.ListClientMetricsResourcesResult,class,4,9,5,4,3,1,0,3,0,0,1,1,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,19,1,0,1,0,0,0,0,2,0,4,2,0,0,1,38,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\admin\DescribeMetadataQuorumResult.java,org.apache.kafka.clients.admin.DescribeMetadataQuorumResult,class,2,6,4,2,2,1,0,0,0,0,1,1,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\util\TopicAdmin.java,org.apache.kafka.connect.util.TopicAdmin$NewTopicBuilder,innerclass,2,2,0,2,13,1,0,11,11,0.675,0.37777779,1,10,0,9,0,0,1,10,0,0,0,4,0,0,4,0,0,2,0,4,52,9,1,2,0,0,0,0,9,0,5,2,0,0,0,98,9,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\KafkaOffsetBackingStoreTest.java,org.apache.kafka.connect.storage.KafkaOffsetBackingStoreTest,class,23,24,1,23,18,1,0,76,0,0.7466667,0.6952381,0.74285716,15,1,13,2,0,0,15,0,0,0,25,14,0,23,0,2,14,0,30,305,11,0,1,0,0,70,92,53,1,71,2,0,0,17,151,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\image\publisher\metrics\SnapshotEmitterMetrics.java,org.apache.kafka.image.publisher.metrics.SnapshotEmitterMetrics,class,5,11,6,5,8,1,0,9,8,0.6875,0.47619048,1,8,1,7,1,0,0,7,0,0,0,6,2,0,6,0,0,6,0,2,47,4,0,0,0,0,5,1,6,1,9,0,2,0,3,58,17,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\security\oauthbearer\internals\secured\CloseableVerificationKeyResolver.java,org.apache.kafka.common.security.oauthbearer.internals.secured.CloseableVerificationKeyResolver,interface,2,7,5,2,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\kstream\internals\KStreamGlobalKTableJoinTest.java,org.apache.kafka.streams.kstream.internals.KStreamGlobalKTableJoinTest,class,18,19,1,18,22,1,0,31,33,0.78571427,0.41666666,0.41666666,14,0,9,5,0,0,9,0,0,0,9,1,0,9,0,0,4,0,5,120,1,3,1,0,0,40,62,26,5,25,2,0,0,1,88,1,0
